replicate,positive_headroom_ratio,oracle_capture_at_budget,oracle_primary_reduction_ratio,oracle_absrel_relative_degradation,uniform_primary_reduction_ratio,rgb_gradient_capture_at_budget,base_gradient_capture_at_budget,combined_gradient_capture_at_budget
135,0.12316718438340919,0.8975506433835048,0.11054878558706369,-0.1240886736510998,0.10828833640464548,0.5366384251339137,0.7045361202423259,0.6464536383466571
136,0.09582978779530822,0.8686581399516293,0.08324332521823179,-0.10098256517829936,0.08427424414450314,0.5057908096661274,0.6762115379939643,0.6221066895224758
137,0.08734875383094656,0.9397365975014046,0.0820848207210815,-0.07958300211018637,0.0776945223613879,0.6930354459899418,0.8139652532308027,0.8181563904296868
138,0.0987084403293841,0.9788463790329274,0.09662039939640539,-0.07570798048561568,0.08639549361494438,0.5957351550537113,0.7163469203321219,0.8063219208392051
139,0.10631120652845748,0.899622167102229,0.09563991800438354,-0.12700632641638837,0.09702494545641123,0.6839950325796272,0.7900517126169304,0.7455753035575727
140,0.07598841052084469,0.9673028088094484,0.07350380293377852,-0.0566818838882506,0.051266518244342814,0.5043419410510213,0.7271510163431388,0.7340704992320948
141,0.09725116713831694,0.9347749594890581,0.09090795582198383,-0.07797528955906873,0.07699930755135545,0.522664251410938,0.696955044185934,0.6970117689866345
142,0.13305139258410023,0.9465121419103757,0.125934758578935,-0.11222477218922014,0.1208022086389415,0.5685117261543584,0.7161076447534681,0.8045362640896776
143,0.12574379640520475,0.9316747732169082,0.11715232299925223,-0.13724292280672734,0.1150623711172752,0.7095270257198414,0.8036887942108938,0.8128122873719048
144,0.07807917085343137,0.9315858945248072,0.07273745422324912,-0.05996535284340061,0.04866508435590739,0.6133647533115724,0.8128879979061937,0.6832972055887186
145,0.0915435987380985,0.9881982674722742,0.090463225671166,-0.06566660533205788,0.06557032327643782,0.6745899374677853,0.7971560494503661,0.8228189604699753
146,0.08204248758631899,0.9453223042451279,0.07755659341110137,-0.0707001521780882,0.057210133623677405,0.39995083838348816,0.7215655970728251,0.5792182776823864
147,0.09952852953996345,0.926685112125264,0.09223160655640368,-0.09292073969194499,0.07989851932887201,0.5511362660640794,0.7203470492852612,0.6712246870212462
148,0.10497220910943078,0.9423850956494109,0.09892424532212088,-0.10561049439068115,0.08764738952087803,0.6620814644909563,0.7825766833495551,0.79741385037176
149,0.09657117476962732,0.9256600446330908,0.08939207794752324,-0.08858235897303467,0.07718940794127502,0.48595754517803036,0.7099981332203655,0.614882701067918
150,0.13334805627606594,0.9381985419621752,0.12510695197169516,-0.11006349116781114,0.11676823177606628,0.5414010467011771,0.6547624284437114,0.7574353073727017
151,0.07803631410502318,0.9327384892639187,0.07278747372604395,-0.06349792844335556,0.05901959554520476,0.5640493461415377,0.6735019438098593,0.7452549732264935
152,0.11679840097979838,0.9372974162009161,0.10947483945476356,-0.1166236248923564,0.10154170558826218,0.6187312927421913,0.6740189759466559,0.7899297043641431
153,0.09131918796346529,0.9463469126305503,0.08641963159315429,-0.07638682117424608,0.07421227549167814,0.5946307160088153,0.7424359170589245,0.8052492267987562
