sample_index,scan_id,image_relpath,global_thresholded_gradient_density,region_id,boosting_gradient_density_ratio,passes_official_density_threshold,selected_exact_k,selected_at_most_k_official_threshold,primary_utility_sum,absrel_utility_sum
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,1,0.43864102204606,False,False,False,-183.71508171942554,-163.08766834214987
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,2,2.3800340162609728,True,True,True,-14.90942855684046,-14.940079175303591
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,3,2.4329537854388343,True,True,True,15.50152583039763,16.93393463524971
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,4,0.5428036138048145,False,False,False,1736.9209888490182,827.6158683521587
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,5,0.34308664162768193,False,False,False,-9.2891775372904,-6.56542809287923
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,6,1.350044623892548,True,False,False,-110.75035440976866,-97.67089818084153
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,7,1.3063022530619601,True,False,False,21.9252168953557,14.607709505610654
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,8,0.7812111055573732,False,False,False,342.67836762526747,284.4368011759769
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,9,1.3665173746242787,True,True,True,-1958.4124298197673,-360.7083650412352
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,10,0.4253607119086415,False,False,False,492.66466365915284,179.9722587685651
27,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,0.13593958495495365,11,0.3973559286995466,False,False,False,9.001452661625365,13.926968268635685
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,0,0.009704083750874044,False,False,False,0.36258483645972284,0.36258483645972284
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,1,0.012055670895834989,False,False,False,6.525903762796381,6.525903762796381
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,2,0.6494660349079576,False,False,False,-140.4152172403246,-77.4281848276612
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,3,2.441098451962386,True,True,True,2.450614114516921,2.780139950889121
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,4,0.5822150695372115,False,False,False,-714.0391054867896,-48.364317611275716
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,5,0.32267200002520996,False,False,False,-4964.5946039300015,154.27708416463634
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,6,0.8348604391771088,False,False,False,57.80516957091979,26.95433968181242
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,7,2.9590404344451935,True,True,True,18.989717342947596,19.04599669527416
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,8,1.4045026450551072,True,False,False,804.2043368930078,109.25113428469288
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,9,0.7610696135915987,False,False,False,7571.968953660055,3618.1827632882996
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,10,0.6004211536188528,False,False,False,80.6852357063514,52.35505182651214
28,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,0.11197127028720831,11,1.4228944030326567,True,True,True,-1947.778817169798,-165.7048651038897
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,0,0.708350397829661,False,False,False,122.19678683983088,59.92781528593868
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,1,0.5642901831569755,False,False,False,111.37165322990924,47.654343685587676
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,2,0.4445521524713594,False,False,False,-3.3759521514898663,-3.3576019135921924
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,3,0.7204436111814126,False,False,False,-3.6064298699972035,14.211407176964652
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,4,0.3159814535302498,False,False,False,1.95535822777815,1.95535822777815
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,5,0.28167179132768183,False,False,False,5.732130851307546,5.732130851307546
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,6,0.351781987339032,False,False,False,1.9938413384211426,1.9938413384211426
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,7,2.336947377422116,True,True,True,33.77426706108555,10.367379800490125
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,8,1.5042877003742134,True,False,False,10392.868997983633,7851.728547849311
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,9,1.7219903794487266,True,True,True,29439.645805154945,12823.628402610015
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,10,1.035748617186799,True,False,False,-501815.90446408495,-130009.73779885515
29,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,0.05412564586963529,11,2.0139543487317733,True,True,True,82.73114499457209,22.08906914918087
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,0,0.5808182998702832,False,False,False,991.0207616347468,218.19199200531423
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,1,0.4492305680549423,False,False,False,-5.46863215100905,-5.46863215100905
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,2,0.8874418718071155,False,False,False,-0.48249077458382916,-0.5089086819462064
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,3,2.8957105271685517,True,True,True,-29.784725177261215,6.662334179910766
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,4,0.6293176766165343,False,False,False,112.29897806147355,75.59488190216761
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,5,0.6537617480006398,False,False,False,-225.43931722330296,-145.62045436789165
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,6,0.8976785271779949,False,False,False,-295.0050150512302,-71.39518397645938
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,7,1.6795705785700783,True,True,True,96.88647434870992,69.73434070240617
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,8,1.2446133737596505,True,True,True,-99.30975493468517,-178.32609251955915
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,9,0.6801282987376751,False,False,False,-151.02043644621196,85.80098114616905
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,10,0.9525345331833496,False,False,False,-658.8741694563801,-242.39442352888517
30,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,0.0551345658764808,11,0.4491939970531831,False,False,False,-394.1902042744581,-160.05440140834327
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,0,0.2798513419766812,False,False,False,4687.843843329115,4063.338435583595
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,1,0.1304815081913568,False,False,False,23.86219452560344,23.790241966978538
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,2,0.12205485386687019,False,False,False,0.7169764094487485,0.7132909437352355
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,3,0.27960874175659095,False,False,False,19.694852568837305,-5.046127417644552
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,4,1.341604524562925,True,False,False,7622.119162540219,7576.321974943445
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,5,2.062055077567098,True,True,True,-4848.66363957021,481.1000170649273
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,6,0.3039833811928772,False,False,False,732.4360984328234,147.0923933704163
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,7,0.4042657213730432,False,False,False,-71.58686692573957,-23.548882703791147
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,8,2.0794245922392487,True,True,True,-104342.274314048,-102124.53136818841
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,9,2.855106222190059,True,True,True,3100.2582913387114,2411.6884394473154
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,10,1.3495761868039615,True,False,False,182.2772473859468,127.63661178475115
31,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,0.08298437409843494,11,0.7919878482792874,False,False,False,542.1122117296732,139.06310971083184
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,0,0.07482759348165682,False,False,False,4.133662725825488,3.691850548885042
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,1,1.641444254025903,True,False,False,1375192.78488067,423135.0206346427
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,2,1.898563840878173,True,True,True,2119088.1454431107,891243.8966161933
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,3,2.4051192790113896,True,True,True,32341.183922216584,23585.308307668314
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,4,0.5143280411912295,False,False,False,-181.05050037712977,-147.29671210228344
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,5,1.020890019325254,True,False,False,71.9378190091545,29.685551644398924
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,6,1.3295211956103863,True,False,False,112.37339423532048,46.52843741957729
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,7,2.000790113488206,True,True,True,-383.80542337858844,-102.02921247411001
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,8,1.0380063188542656,True,False,False,-1697.481891622674,-877.1441704075507
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,9,0.037535856113337825,False,False,False,15.46106730854243,15.46106730854243
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,10,0.024438694174309685,False,False,False,-9.198079232633242,-9.198079232633242
32,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_140_000.png,0.08445080380707785,11,0.014534793845896215,False,False,False,31.480196798208162,31.480196798208162
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,0,1.5540116803982857,True,True,True,-27.457687247230684,-12.942232263043014
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,1,0.8871289602661993,False,False,False,512.6440740139446,335.55075759323904
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,2,0.42162923373308725,False,False,False,-1.3393850003641639,-1.3393850003641639
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,3,0.11270026174670567,False,False,False,-23.986715796307074,-23.986715796307074
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,4,1.3799917945928368,True,False,False,337.1695112648212,126.85556631399852
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,5,0.6014587050216984,False,False,False,4.301267931217966,4.291072239588928
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,6,0.6906162319457727,False,False,False,5652.287365211063,1735.4047538718396
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,7,0.5696865311176856,False,False,False,5342.051030856456,3075.4320377425433
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,8,1.617146979286699,True,True,True,1384.4017165469807,242.2731101381295
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,9,0.22055270877920144,False,False,False,10.622181177295936,10.622181177295936
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,10,1.06302370420877,True,False,False,410258.16160639195,87101.88055227851
33,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_150_030.png,0.05937844581254947,11,2.88205320890305,True,True,True,-8976.923206143383,-5403.018744619683
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,0,0.11108194302794966,False,False,False,61.608316743934466,56.83220446982626
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,1,0.042049764402624625,False,False,False,92.05983038520434,39.551002988876874
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,2,0.3571762890447863,False,False,False,-86.26869294025747,-86.84071015353248
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,3,1.3225424466388935,True,False,False,-115.61460075841116,-8.263920968737967
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,4,0.0931171687935627,False,False,False,11.359382013062952,0.24682095909037827
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,5,0.19188688696243564,False,False,False,399.59334287491436,302.1827135034114
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,6,2.38388938716898,True,True,True,-1307.9510304098587,-1282.2059215271404
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,7,2.309768812341804,True,True,True,-686.8205287515757,-170.3594758037993
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,8,0.8313598496461443,False,False,False,-56.860003471950726,-4.468309113269658
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,9,1.5608902708157237,True,True,True,-848.0388530709591,-160.5723253030161
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,10,1.417865527420061,True,False,False,-83.13235749566053,-38.186267785461084
34,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_190_050.png,0.08492896428326376,11,1.3783716537370398,True,False,False,-33.31051888866147,0.6601361758509086
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,0,0.7194518398893187,False,False,False,3.500868741013754,-21.072070759654224
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,1,0.301518192927957,False,False,False,12.282015883594282,14.711835604023591
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,2,0.231575802661594,False,False,False,83.53398961944013,67.99757329961305
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,3,0.6414121013643865,False,False,False,355.36372452279875,469.7114691698344
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,4,0.1901657814288078,False,False,False,-184.16572832017812,-64.17307642856267
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,5,0.8240457934685748,False,False,False,-879.6062464669415,-427.5170879586078
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,6,0.23986605851984322,False,False,False,15.425496567057138,30.169490074609218
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,7,1.9013454697414904,True,True,True,-1811.909739425613,-1547.0226900093282
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,8,0.6134525068505793,False,False,False,-2442.527323309204,-664.0054975521115
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,9,1.0049510617753743,True,False,False,4157.964243090938,1824.2652976916047
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,10,2.329673590620794,True,True,True,-604.1031261360226,-115.70426010113292
35,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_210_050.png,0.05116002374287524,11,3.0025418007512736,True,True,True,-284.7590901133262,-85.11601116194282
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,0,0.9290254063997857,False,False,False,575.1496261570566,177.38517868663945
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,1,0.6348927419726511,False,False,False,-239.8090606045249,-263.54275696563946
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,2,0.8109974866893588,False,False,False,-55.202006119869644,27.9898898995754
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,3,1.8755270654555902,True,True,True,-3.6121172910077295,-3.6121172910077295
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,4,0.6197619386668505,False,False,False,-50.81115309932922,183.51317108799316
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,5,0.49993428932251993,False,False,False,-28.302745270486284,-179.70722341128476
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,6,1.6756684759798546,True,True,True,-80.97238718110303,-4.8427080824992945
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,7,1.4894648787528573,True,True,True,-4.360018466954619,-4.360018466954619
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,8,0.5496156762738668,False,False,False,-1767.8549010119284,-76.05217428358401
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,9,0.37996678826496083,False,False,False,-205.26830687103086,-221.70994252967034
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,10,1.1502987259435629,True,False,False,-356.84270039613705,-95.05418541697036
36,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,0.056803713018878606,11,1.384846526278142,True,False,False,-158.64831790769355,-8.217178353140932
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,0,0.6287642718957397,False,False,False,772.5265930900646,394.61779177257785
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,1,0.4103921432685572,False,False,False,71.86972480544412,72.58239689107967
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,2,0.9855659127487534,False,False,False,728.1629999018185,482.24149413380246
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,3,1.4402956798772362,True,True,True,-408.64898410394096,-120.67094434657616
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,4,1.0895553890933296,True,False,False,-9059.600846120013,-20057.61029956601
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,5,1.2234050338926012,True,True,True,-101.95277347028969,5.333281140330797
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,6,1.0910935781202957,True,False,False,-1081.7871760821804,-740.779591916629
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,7,1.2873124469464952,True,True,True,1.6087680936300774,-0.8348959921500132
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,8,0.643873474157873,False,False,False,17540.611959971513,5133.088519377465
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,9,1.1535646446872914,True,False,False,308.94245725242337,9.806770115273753
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,10,0.9143734921033991,False,False,False,-1314.331071325389,-479.3315207784294
37,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,0.04664716138951919,11,1.131803933208433,True,False,False,132.29825682839729,116.09038948904467
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,0,0.6424173611154627,False,False,False,-1.7186470083077237,0.276235755387221
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,1,1.207473554182647,True,False,False,2128.4038107772494,-560.0398592915009
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,2,1.3551041037228928,True,True,True,-113.98492563975914,-17.35040409109322
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,3,1.1554930516562454,True,False,False,306.17046581506713,232.5871365848374
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,4,0.9356566868077292,False,False,False,-50.21704971767299,-37.267494985214284
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,5,0.8646728519106143,False,False,False,5237.009672799022,802.2031915862542
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,6,1.2977608839375812,True,True,True,-91.33993542369869,-62.71977245080144
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,7,1.0008231917858867,True,False,False,162.68359986713966,132.52669338396683
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,8,1.2451772829506105,True,True,True,-237.13782610414933,-45.20403045545045
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,9,0.32335147710630463,False,False,False,1026.0563455094793,247.29504797174434
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,10,0.9864399371995134,False,False,False,-101.30859077868095,58.845135632652145
38,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,0.04389680374943353,11,0.9856296176245225,False,False,False,-111.11060529180963,-93.34816555915319
39,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,0.04063678995469037,0,0.529131840621316,False,False,False,32.38612812197011,32.88573918130362
39,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,0.04063678995469037,1,0.4777961215210024,False,False,False,-313.6477679378888,-199.93700853992334
39,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,0.04063678995469037,2,0.6242865883129458,False,False,False,31.025391540987425,-43.00502118650259
