dataset,image_id,cluster_id,error_type,variant_id,template_id,full_clean_abs_rel,full_variant_abs_rel,full_abs_rel_degradation,full_clean_d1,full_variant_d1,full_d1_degradation,region_clean_abs_rel,region_variant_abs_rel,region_abs_rel_degradation,region_clean_d1,region_variant_d1,region_d1_degradation,full_valid_pixel_count,region_valid_pixel_count
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,local_entity_conflict,0,local_entity_conflict-v0,0.053464445180083406,0.049160229096111556,-0.00430421608397185,0.9910199848917616,0.9909529364962296,6.704839553195452e-05,0.1285838057650795,0.1316398014286804,0.0030559956636009022,0.9941103533787973,0.9916305021698698,0.002479851208927464,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,local_entity_conflict,1,local_entity_conflict-v1,0.053464445180083406,0.04965015105380652,-0.0038142941262768876,0.9910199848917616,0.9912792386878182,-0.00025925379605662435,0.1285838057650795,0.12490957427542282,-0.0036742314896566763,0.9941103533787973,0.9944203347799132,-0.000309981401115933,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,local_entity_conflict,2,local_entity_conflict-v2,0.053464445180083406,0.05108130164131373,-0.002383143538769679,0.9910199848917616,0.9910557440360452,-3.575914428366467e-05,0.1285838057650795,0.13182530771764495,0.003241501952565451,0.9941103533787973,0.9916305021698698,0.002479851208927464,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,semantic_preserving,0,semantic_preserving-v0,0.053464445180083406,0.053464445180083406,0.0,0.9910199848917616,0.9910199848917616,0.0,0.1285838057650795,0.1285838057650795,0.0,0.9941103533787973,0.9941103533787973,0.0,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,semantic_preserving,1,semantic_preserving-v1,0.053464445180083406,0.0522276083133748,-0.0012368368667086058,0.9910199848917616,0.9910110451056906,8.939786070971678e-06,0.1285838057650795,0.13134738794486298,0.0027635821797834803,0.9941103533787973,0.9925604463732176,0.0015499070055796649,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,semantic_preserving,2,semantic_preserving-v2,0.053464445180083406,0.05177435288033594,-0.001690092299747467,0.9910199848917616,0.9912345397574636,-0.000214554865701988,0.1285838057650795,0.13065678347612897,0.002072977711049473,0.9941103533787973,0.9928704277743335,0.001239925604463732,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,target_deletion,0,target_deletion-v0,0.053464445180083406,0.04918145763027675,-0.004282987549806654,0.9910199848917616,0.9917977462799316,-0.0007777613881699841,0.1285838057650795,0.1166087331240838,-0.01197507264099569,0.9941103533787973,0.9996900185988841,-0.0055796652200867936,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,target_deletion,1,target_deletion-v1,0.053464445180083406,0.04566686566734462,-0.007797579512738788,0.9910199848917616,0.992736423817378,-0.0017164389256164592,0.1285838057650795,0.09401364723009913,-0.03457015853498037,0.9941103533787973,1.0,-0.0058896466212027265,223719,3226
NYUv2,nyuv2_labeled_0067,486786e6ebbd22811cbda055646e5b65b2e1e545908c832281b40743deca8905,target_deletion,2,target_deletion-v2,0.053464445180083406,0.0489637500524851,-0.004500695127598306,0.9910199848917616,0.992141928043662,-0.0011219431519003953,0.1285838057650795,0.10553392967913017,-0.023049876085949328,0.9941103533787973,1.0,-0.0058896466212027265,223719,3226
NYUv2,nyuv2_labeled_0068,9092896bcd9b4436c441f7cabb0b59ffa6cf621347c266a5fa68fa9df1e5ba5b,depth_relation_conflict,0,depth_relation_conflict-v0,0.03916054046882108,0.04083860425765564,0.0016780637888345606,0.9994059651357092,0.9994572487211156,-5.12835854064031e-05,0.035424830712851615,0.03985069557022859,0.0044258648573769765,0.9888517279821628,0.9916387959866221,-0.00278706800445927,233993,5382
